timestamp,protocol,src_ip,src_port,dst_ip,dst_port,prediction
2024-07-06 16:46:30.017224,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.017225,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.017226,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.017228,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.017324,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.017875,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.017882,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.017954,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.019478,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.019484,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.019485,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.019486,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.019657,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.021474,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.021482,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.021484,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.021485,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.021570,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.024181,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.024189,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.024191,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.024192,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.024226,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.024228,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.024634,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.026009,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.026017,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.026018,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.026098,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.179171,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.179185,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.181552,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.186846,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.186859,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.186861,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.186955,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.202963,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.205098,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.205112,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.205114,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.205115,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.207309,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.211300,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.211313,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.211428,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.216037,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.216046,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.216048,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.216049,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.216148,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.216769,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.216775,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.216776,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.216777,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.216865,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.216868,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.217344,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.218259,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.218266,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.218268,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.218269,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.218270,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.219537,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.219549,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.219550,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.219551,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.219552,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.219553,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.219883,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.219888,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.219890,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.219891,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.220248,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.221534,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.221543,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.221635,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.223071,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.223083,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.223086,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.223087,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.223088,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.223089,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.223399,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.226620,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.226630,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.232454,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.235748,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.235760,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.235762,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.235763,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.235862,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.235866,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.235867,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.235868,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.235896,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.236009,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.236984,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.237168,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.237171,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.237172,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.242401,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.270109,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.305909,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.305922,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.305925,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.305926,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.305927,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.305928,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.305929,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.305981,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.305984,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.305985,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.305986,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.306067,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.306225,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.306728,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.306733,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.306734,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.306735,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.306769,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.306770,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.306771,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.306772,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.308261,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.308267,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.308268,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.308269,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.308398,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.308399,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.308400,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.308424,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.308425,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.308426,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.308471,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.308473,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.310777,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.310784,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.310785,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.310786,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.310787,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.310909,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.310913,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.310914,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.310915,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.310916,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.310917,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.310918,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.310927,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.319367,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.319869,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.322844,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.323045,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.323133,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.375560,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.376344,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.380003,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.383903,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.384733,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.392308,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.392739,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.396283,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.396333,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.396535,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.397020,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.397026,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.397128,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.405151,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.439643,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.450159,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.450401,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.450486,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.451071,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.483912,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.498663,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.508612,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.517076,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.539611,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.613508,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.647015,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.682138,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.682282,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.684351,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.685651,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.693339,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.693352,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.693400,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.693539,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.701800,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.730164,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.730421,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.730477,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:30.730514,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:30.764128,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:31.644865,UDP,192.168.1.2,36747,142.250.180.14,443,1.0
2024-07-06 16:46:31.653337,UDP,142.250.180.14,443,192.168.1.2,36747,0.0
2024-07-06 16:46:31.656141,UDP,192.168.1.2,36747,142.250.180.14,443,1.0
2024-07-06 16:46:31.659281,UDP,142.250.180.14,443,192.168.1.2,36747,0.0
2024-07-06 16:46:31.659294,UDP,142.250.180.14,443,192.168.1.2,36747,0.0
2024-07-06 16:46:31.659441,UDP,192.168.1.2,36747,142.250.180.14,443,1.0
2024-07-06 16:46:31.664142,UDP,142.250.180.14,443,192.168.1.2,36747,0.0
2024-07-06 16:46:31.664156,UDP,142.250.180.14,443,192.168.1.2,36747,0.0
2024-07-06 16:46:31.664158,UDP,142.250.180.14,443,192.168.1.2,36747,0.0
2024-07-06 16:46:31.668813,UDP,192.168.1.2,36747,142.250.180.14,443,1.0
2024-07-06 16:46:31.677349,UDP,192.168.1.2,36747,142.250.180.14,443,1.0
2024-07-06 16:46:31.677379,UDP,192.168.1.2,36747,142.250.180.14,443,1.0
2024-07-06 16:46:31.677779,UDP,192.168.1.2,36747,142.250.180.14,443,1.0
2024-07-06 16:46:31.685641,UDP,142.250.180.14,443,192.168.1.2,36747,0.0
2024-07-06 16:46:31.685666,UDP,142.250.180.14,443,192.168.1.2,36747,0.0
2024-07-06 16:46:31.686844,UDP,142.250.180.14,443,192.168.1.2,36747,0.0
2024-07-06 16:46:31.693633,UDP,142.250.180.14,443,192.168.1.2,36747,0.0
2024-07-06 16:46:31.693645,UDP,142.250.180.14,443,192.168.1.2,36747,0.0
2024-07-06 16:46:31.696456,UDP,192.168.1.2,36747,142.250.180.14,443,1.0
2024-07-06 16:46:31.729739,UDP,142.250.180.14,443,192.168.1.2,36747,0.0
2024-07-06 16:46:32.222721,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.236211,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.238924,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.238955,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.244141,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.244261,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.244444,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.247524,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.248647,UDP,192.168.1.2,36747,142.250.180.14,443,1.0
2024-07-06 16:46:32.249768,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.249777,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.249778,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.249779,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.249780,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.249903,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.249906,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.249912,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.249913,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.249975,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.249978,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.249979,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.249980,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.249981,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.250154,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.250709,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.251707,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.251714,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.251716,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.251778,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.251871,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.251874,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.251880,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.251881,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.251938,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.252014,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.252022,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.252024,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.252074,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.252076,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.252077,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.252078,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.252140,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.252722,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.252727,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.252729,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.252730,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.252839,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.252842,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.252843,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.252928,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.252999,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.254357,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.254364,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.254366,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.254367,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.254484,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.254491,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.254492,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.254493,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.254494,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.254495,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.254540,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.254565,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.254679,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.255982,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.255989,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.255991,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.255992,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.256063,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.256132,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.256137,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.256300,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.256303,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.256304,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.256305,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.256306,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.256545,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.256614,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.259218,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.259225,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.259227,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.259228,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.259361,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.259370,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.259372,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.259373,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.259456,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.259971,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.259977,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.259978,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.259979,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.260135,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.260139,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.260189,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.260275,UDP,192.168.1.2,34733,142.250.178.4,443,1.0
2024-07-06 16:46:32.260698,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
2024-07-06 16:46:32.260705,UDP,142.250.178.4,443,192.168.1.2,34733,0.0
